timestamp,transactionHash,maker_address,market_slug,outcome,side,price,size,volume_usd,market_title
1766187469,0x9b663ad47dc7e9cab6b38ed45c20a8afd659ab116cbfa308c694d4e6c61d9199,0x2abd65819ead89e21fc566bdda7a8970f250e57b,will-trump-be-impeached-in-2025,No,SELL,0.996,64,63.744,Will Trump be impeached in 2025?
1766187469,0xf1f16b3272725c63b8ec05434239adaed0678d57abe818f8ac09e5527559d888,0xfc0ac46706a267b1447eb0fb5b02dc4db15ec2c4,will-the-fight-end-in-another-outcome,Yes,BUY,0.035736410215412344,2798.266485,99.999999,Will Jake Paul vs. Anthony Joshua have no official winner?
1766187467,0x20c923cea48bfbea937e9dd0ce34698cd9a384ad5bd194f0c8fc579a7c0ab3cb,0xb7f55b6d32c2ee3768192d676cd66354f51fc669,cbb-mstm-drexel-2025-12-19-spread-home-5pt5,Mount St. Marys Mountaineers,BUY,0.55,4325,2378.75,Spread: Drexel Dragons (-5.5)
1766187467,0x0681bb74c857453323e884b25b9ed7516d9195e059cc4726a657d1621c1a5890,0xee613b3fc183ee44f9da9c05f53e2da107e3debf,cbb-mstm-drexel-2025-12-19-spread-home-5pt5,Drexel Dragons,BUY,0.45,3100,1395,Spread: Drexel Dragons (-5.5)
1766187467,0x403436d09403a134bd0b34c4bf6124fdc004881de87e27d3dbf007ec268a0dfc,0x53757615de1c42b83f893b79d4241a009dc2aeea,boxing-jake-paul-vs-anthony-joshua,Paul,BUY,0.11,2848,313.28000000000003,Who will win Jake Paul vs Anthony Joshua?
1766187465,0xc4f2f73f52ba371d3cba6e1a1b05c34fd2a187ac88384c87e367468469f79f14,0x5ef22d20b4a452dcadbd0e59e7309a43e2fbf473,nhl-van-nyi-2025-12-19,Canucks,BUY,0.45,2000,900,Canucks vs. Islanders
1766187465,0xef314075d02a2078e1fa4abe2ddb639db8840057111c054bfb44d863439ba5c7,0x0a388e6488fb1c968806dc3a1a02756fab68b630,will-jake-paul-win-his-boxing-match-against-anthony-joshua,Yes,BUY,0.08499999922340751,1152.470587,97.959999,Will Jake Paul win his boxing match against Anthony Joshua?
1766187465,0x3f1faf825d4b9084b93049146bda34555e7773cf9900b05d8c79526e52a87bdc,0xde0463ea7f611b065e8ab06bbfbddad75e6dfa37,cbb-sdkst-wbd-2025-12-19,Milwaukee Panthers,BUY,0.3541822,2000,708.3644,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766187563,0x5e286a8e5f2cbf74ce2d7c80d8fff789f3f864e6ac099dc329dfaf3f1277b24c,0x3440a113f34460e9a1aa0971861935ea1dd885e5,will-jake-paul-win-his-boxing-match-against-anthony-joshua,Yes,BUY,0.08587699022357334,2678.249417,229.999999,Will Jake Paul win his boxing match against Anthony Joshua?
1766187563,0x7101ee1a9eb5833aa43691e4802e8a7210dd3904338e8a7216b954a94b016868,0x95923e6dfa4e685361ffb0ead28657d3fa1aa85b,will-michael-jackson-be-named-in-newly-released-epstein-files,Yes,BUY,0.689558025003157,633.52,436.8488,Will Michael Jackson be named in newly released Epstein files?
1766187561,0x1775418ddce602a093091e44ac3fae25a0f091a9ac83cb0d6afc71f2e3071784,0xe40787194c2a6114ee9f297133cd91624183438b,will-jake-paul-win-his-boxing-match-against-anthony-joshua,No,BUY,0.915999992515903,112.23799,102.809998,Will Jake Paul win his boxing match against Anthony Joshua?
1766187561,0x8800302ca2368d3fe2fab18bc7af688881658536836213ef7a3cad10eb9562af,0xc9ad18bc5d11639af167cc879fbc1333e22e79d0,will-anthony-joshua-win-his-boxing-match-against-jake-paul,Yes,BUY,0.89,300,267,Will Anthony Joshua win his boxing match against Jake Paul?
1766187561,0xd12dcba51f594a6297d90c14f2fa2abb68bdd182ee742f7b2fdebcc3324c46f2,0xe60a9b0be459d9849bc2339dac20517639ae6a47,nba-mia-bos-2025-12-19,Heat,BUY,0.28,250,70,Heat vs. Celtics
1766187559,0x59322397632e7f6ee4483ffe369d72ae4916e85f7acfdecce5aed19ac644f7bd,0x197040709ae61627d3685a8d6ce1f9e82e6b398d,will-anthony-joshua-win-his-boxing-match-against-jake-paul,Yes,BUY,0.89,800,712,Will Anthony Joshua win his boxing match against Jake Paul?
1766187557,0x8d3e31f2bd833b715567d4506ce13b0b11c90a371ea297dfb5f16c550ea4e35c,0xde5314ddd05574a22cdaeef4e9ab2c02ce90e5be,nba-was-mem-2025-12-20,Wizards,BUY,0.2088095238095238,252,52.62,Wizards vs. Grizzlies
1766187555,0xc663c7cf92b85511e84c24451cc02748793693b8b078a35b193284d13503892e,0x7df61ca342c9b53ba9b4c60745718ed48a77ac3b,timothy-chalamet-confirmed-to-be-esdeekid-by-june-30,No,SELL,0.97395625,200,194.79125,Timothy Chalamet confirmed to be EsDeeKid by June 30?
1766187555,0x507aacb7cc79a14b46c55c6b10363ebf3aa99b148b9f01efdffe2ed39e51ece6,0x53757615de1c42b83f893b79d4241a009dc2aeea,boxing-jake-paul-vs-anthony-joshua,Paul,BUY,0.11,6394,703.34,Who will win Jake Paul vs Anthony Joshua?
1766187555,0xba18d4ac25bde83a266f2a037ca23ee4401584652a58e2f4e9a1ea6976eb97ff,0x06e64174adde7055e56c4dbb75596098e4c787e6,nba-okc-min-2025-12-19,Thunder,BUY,0.71,422,299.62,Thunder vs. Timberwolves
1766187555,0x4d31c6c80b0964683e096bc44480184f50a075dec8b86989df641ec3f912e78d,0x315c0fe4c02b98e601033c98f572678c806b593b,cbb-sdkst-wbd-2025-12-19,South Dakota State Jackrabbits,BUY,0.4,175.925,70.37,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766187553,0xd5c22761916521c656cb48aa06199b0d477ac7d3e5f8aa271c18337c3a38968f,0x594c29df0c29c6a6abb15cd18c0ee41aa7ee3399,lighter-market-cap-fdv-4b-one-day-after-launch-886-225,No,SELL,0.81,100,81,Lighter market cap (FDV) >$4B one day after launch?
1766187551,0x85a841a4629ef50d79fcf48ae39bfd0edd3b6bedb9fa0df1e415e933d610d685,0x63e32fe6f546aaa831d3dd41280a0a14379a8876,btc-updown-15m-1766187900,Up,BUY,0.5,240,120,Bitcoin Up or Down - December 19. 6:45PM-7:00PM ET
1766187551,0xa2df71532c0848b1acecde143868b61928d74febf80a3a95c1dc74444abe4160,0x77b1763bbefd99f4d49309e10541401058c3bcdb,will-the-fight-end-in-another-outcome,Yes,SELL,0.03005897897357763,9562.73,287.4459,Will Jake Paul vs. Anthony Joshua have no official winner?
1766187549,0x9a6c06b6bb0281f43e572b9860702019aa24eded04389a0efe4c2e60c4a17f14,0x04f0144acc34b5d041eb36c9e2d7550a1d752112,will-bitcoin-reach-250000-by-december-31-2025,No,SELL,0.996,13571.11,13516.825560000001,Will Bitcoin reach $250.000 by December 31. 2025?
1766187549,0xf18f2415da55e30780cc952ec4bb96a33ba4afd340cf8bd840c35e08bf48765c,0x204f72f35326db932158cba6adff0b9a1da95e14,cbb-sdkst-wbd-2025-12-19,South Dakota State Jackrabbits,BUY,0.35,187.95,65.7825,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766187549,0x96b01c2d6fcac3adac85e85a8141a563423abf548a8c33d5035b3d417dd76aec,0x44b90919f569a70d29377e47fcc2edb2eba30598,will-bitcoin-hit-80k-or-100k-first,80k,BUY,0.5019219041632315,199.23418,99.99999900000002,Will Bitcoin hit $80k or $100k first?
1766187549,0x54a9edf6009231f3b82c8b77643df70ae4b1910d18da818ab2e9863e62e905ee,0xd9e76753bd90422f9d056c7af80f4a7b33f84dc1,cbb-sdkst-wbd-2025-12-19,South Dakota State Jackrabbits,BUY,0.3499999986,285.714284,99.999999,South Dakota State Jackrabbits vs. Milwaukee Panthers
1766187653,0x612ce5e7eadea17ba93c04a7e73a3ddb78135779138518364da11022cd8fcd6e,0xe60a9b0be459d9849bc2339dac20517639ae6a47,nba-sas-atl-2025-12-19,Spurs,BUY,0.61,935,570.35,Spurs vs. Hawks
1766187653,0x74127e687daf9cb07f9720cbd5e808a7f12c9a084245b3979dbe43707d89a380,0x474a1e31351717951d4988de08c2b9495f5692ee,btc-updown-15m-1766187000,Down,BUY,0.99,182.76,180.9324,Bitcoin Up or Down - December 19. 6:30PM-6:45PM ET
1766187651,0x2af502878e83649b7132aa6f1428665578ddb1e45ca5ff2a1ca8eeacfb8f5cfb,0xd71a361f2c54d1dc1a7ab1b162aa419105ae9498,nba-mia-bos-2025-12-19,Heat,BUY,0.28,495,138.60000000000002,Heat vs. Celtics
1766187651,0x4d2976ba1afdee119149f7c6a72034f62dd5cd82ef42e0312d9c81575ef82efc,0xead152b855effa6b5b5837f53b24c0756830c76a,nba-phi-nyk-2025-12-19,Knicks,BUY,0.69,10000,6899.999999999999,76ers vs. Knicks
1766187651,0x614299f55dee10a4a31d461dfe3c9a5e5d7a8a3684073f72ac1dea502faa6349,0x7fdc0f0e0205aac4ee092e7ed6bd35add9451830,over-30m-committed-to-the-gensyn-public-sale-436,No,BUY,0.72,149.91,107.9352,Over $30M committed to the Gensyn public sale?
1766187651,0x0afdea7b48b96b5eda368cdc41b754f05888bcaafcbb2faba9c314b47c0b799e,0xaad1ea55e16e3110ce4cc2b52154659aa1ebb7c0,over-20m-committed-to-the-gensyn-public-sale-977-725,Yes,BUY,0.6784978218416704,133.14,90.33519999999999,Over $20M committed to the Gensyn public sale?
